id,sender_id,receiver_id,amount,start_time
2617,4366,4108,9998401,2664541
2618,510,6329,10000500,2666347
2619,3167,3424,9998808,2666599
2620,4646,7780,9999734,2667759
2621,5926,6259,9999778,2667978
2622,7616,1708,9999984,2669843
2623,3123,454,9998702,2671073
2624,1007,6137,10000729,2671949
2625,7028,2751,10001114,2672138
2626,6081,4107,10000834,2672568
2627,2455,3463,9998948,2673325
2628,7006,7779,9999146,2674178
2629,1644,1365,10001022,2675708
2630,4545,3578,10000427,2676013
2631,5153,6027,9999991,2676638
2632,1556,7581,9998947,2677755
2633,1414,1585,10001124,2678057
2634,6208,4603,10000367,2678446
2635,5716,6000,9999623,2679487
2636,572,4797,9999556,2679735
2637,6892,416,9998142,2681412
2638,4150,3310,9999616,2682808
2639,1687,4721,10000972,2683225
2640,6109,2594,9998310,2685233
2641,1146,4078,9998821,2687384
2642,6280,2180,9998717,2688269
2643,5373,2712,9999558,2689729
2644,332,521,9998733,2690016
2645,7868,450,10000011,2690757
2646,7583,5731,9998610,2691118
2647,7297,3824,9999546,2693060
2648,4530,1152,10001284,2695829
2649,512,4103,10001269,2696137
2650,2081,4532,9999211,2696171
2651,4371,6479,10001099,2696330
2652,344,4303,10000733,2696352
2653,4481,5513,9998602,2697108
2654,6206,3811,9999975,2697370
2655,1821,7125,10000578,2697393
2656,1950,1732,10000704,2697515
2657,3469,7736,9999621,2697955
2658,5095,7428,10000707,2698070
2659,953,979,10000450,2699672
2660,7351,2243,10000627,2699727
2661,2427,4394,9999971,2700550
2662,313,6272,10000193,2700942
2663,701,4710,10001119,2701830
2664,1902,7604,9998903,2704051
2665,1941,5182,9998496,2706775
2666,3501,3033,10000729,2706948
2667,539,891,10001103,2707082
2668,1512,6633,10001063,2707273
2669,7131,3384,10000100,2708067
2670,602,7975,9999853,2714970
2671,7506,3736,10001024,2715485
2672,4810,2807,9999062,2717816
2673,1772,6446,10001266,2718097
2674,190,3441,10000490,2718144
2675,2538,6544,10001572,2718177
2676,4377,4897,9998537,2718600
2677,2994,7754,10000932,2724101
2678,2509,3091,10000063,2725313
2679,4421,4553,9999113,2726191
2680,2932,7118,9999342,2727501
2681,2903,5983,10000870,2728235
2682,1614,2572,9999262,2728467
2683,1336,4699,9998505,2730560
2684,3441,6389,10001033,2731060
2685,2448,6964,9999930,2733611
2686,1330,7823,9999885,2737069
2687,1657,6059,10001171,2738221
2688,1012,1441,10000136,2739285
2689,7114,1545,9999942,2739845
2690,1380,6062,9999975,2740958
2691,7978,1813,10001613,2741058
2692,2701,8001,10002397,2742839
2693,4688,6465,9999822,2743122
2694,1340,2572,10002139,2743473
2695,5742,181,10000677,2743699
2696,1869,3216,10002116,2744224
2697,1104,6948,9998357,2745736
2698,3010,7567,9998986,2747050
2699,2196,2,9997778,2748079
2700,6202,2032,9999458,2749540
2701,4729,6279,10000471,2750783
2702,2022,399,9999863,2751344
2703,7917,4747,9999832,2752129
2704,7136,4647,10000769,2753112
2705,4759,918,9998727,2753541
2706,913,5018,10001602,2754416
2707,4423,7068,10001113,2754975
2708,1358,5851,9998838,2757031
2709,3562,7035,9999153,2757032
2710,4330,826,9999538,2757203
2711,1268,2634,9999819,2757242
2712,7745,3101,9999229,2757364
2713,3715,7726,9999151,2758606
2714,6989,1990,10000268,2760849
2715,1133,7960,9998351,2761030
2716,1900,3424,9998769,2762006
2717,3288,1993,9999543,2765003
2718,1449,5313,9998393,2765551
2719,1120,6027,10000802,2766656
2720,7606,979,10000477,2767626
2721,1131,1378,9999581,2768097
2722,413,728,10000558,2768407
2723,5612,5690,10000209,2769888
2724,5157,1044,10000760,2771436
2725,6686,6061,10002266,2773450
2726,6493,1957,10000743,2774884
2727,7011,1900,10001094,2775734
2728,4954,7770,9999371,2775957
2729,7885,6935,9999548,2776392
2730,4600,4931,10000920,2779838
2731,466,1509,9999170,2779884
2732,7753,6339,9999945,2780321
2733,7551,1429,9999340,2780535
2734,2502,4728,10001124,2780707
2735,1292,7170,9999182,2782121
2736,1130,2214,9999622,2783402
2737,2969,4942,9998838,2784604
2738,3992,3668,9998974,2784908
2739,2351,194,10000208,2785159
2740,6698,5969,10000027,2787813
2741,895,3812,9999132,2787973
2742,7198,29,10003198,2789486
2743,1921,4634,10000238,2789587
2744,2277,4858,10000776,2789687
2745,262,7337,9999212,2790836
2746,1251,2528,9998225,2790906
2747,3830,3042,10001617,2792153
2748,2814,7819,10000003,2792406
2749,1098,3863,10000036,2792626
2750,7033,1595,10001477,2792881
2751,5918,6685,10001015,2794207
2752,1494,7763,10000643,2795693
2753,425,2358,10000959,2796010
2754,7560,3829,10000322,2796776
2755,7297,1509,10000177,2797076
2756,3837,1382,10000900,2797849
2757,4307,766,10000747,2797927
2758,2228,4169,10001597,2798919
2759,3760,7590,10001823,2800000
2760,2820,2850,9999144,2803704
2761,6637,7483,9999894,2803905
2762,421,7328,10000919,2805408
2763,5258,827,10000673,2805710
2764,4764,1782,10001280,2805882
2765,1802,3193,10000901,2806916
2766,4264,6902,9999022,2807668
2767,3700,4053,10000608,2808167
2768,4547,3134,9999382,2810301
2769,4417,3255,9998938,2810460
2770,741,2351,9998961,2810480
2771,3553,7257,10001382,2813397
2772,3438,5617,9999246,2814188
2773,7231,1969,10000737,2814969
2774,2871,1118,9998747,2817269
2775,634,1255,10000509,2817983
2776,5918,1953,9999854,2820443
2777,2664,2704,10000941,2824917
2778,4579,5036,10000375,2825780
2779,1811,1209,10000413,2825880
2780,1485,3218,10001021,2826339
2781,2972,2375,9999194,2829743
2782,2953,5120,10000997,2830190
2783,6201,3036,10002425,2830637
2784,5457,5992,10000565,2832118
2785,7735,1401,10002460,2834170
2786,5582,1833,9999711,2834185
2787,5981,7470,9999292,2840070
2788,212,1883,10000105,2840504
2789,6379,4271,10002261,2841311
2790,904,1503,10001159,2843639
2791,7141,5171,9999940,2845505
2792,3942,6235,9999708,2849832
2793,4127,557,10000641,2849882
2794,3274,1502,9998897,2850988
2795,5495,3514,10000799,2854933
2796,6860,6350,9997109,2856387
2797,6175,6279,10000540,2859086
2798,3239,3847,9999903,2861140
2799,7702,300,9999913,2861626
2800,6700,201,9999802,2861642
2801,2607,6535,9999520,2861923
2802,3894,4355,10001446,2863976
2803,5730,5436,10000555,2866663
2804,6496,5261,10000155,2868640
2805,6200,7421,9999713,2869520
2806,7803,1761,9999454,2869886
2807,3306,2395,9999715,2870457
2808,7484,825,10001095,2870876
2809,2061,0,10002664,2872208
2810,7336,1334,9999268,2872980
2811,4304,868,10001295,2873049
2812,5818,6150,9999720,2873609
2813,7855,7294,9999856,2874862
2814,36,7047,9999838,2876126
2815,846,4914,9999919,2876575
2816,760,30,9999105,2876898
2817,4371,1075,9999626,2877356
2818,2520,5480,10000062,2877803
2819,1762,3481,9999330,2878880
2820,87,3852,9999420,2880482
2821,1643,4272,9998504,2882243
2822,7258,2743,9998297,2882951
2823,2306,2882,9998970,2885042
2824,2218,1674,9998603,2885633
2825,4003,6244,9999604,2885821
2826,2201,1112,10000767,2886437
2827,1387,7313,9998910,2886713
2828,2645,7681,9998507,2887252
2829,809,3294,9999636,2888304
2830,1620,6222,9999642,2888489
2831,3903,3241,9998358,2888945
2832,5477,3644,10001100,2890007
2833,1192,687,10000811,2890260
2834,2260,4785,10001295,2891338
2835,4448,6926,9998591,2892070
2836,4279,4627,10000997,2893322
2837,2619,7133,10000258,2893706
2838,6445,7977,9999807,2893887
2839,1307,1046,9998490,2894633
2840,5802,4644,10001228,2895021
2841,7649,534,10000994,2895136
2842,1128,2855,10001472,2895352
2843,2365,1830,10000086,2899167
2844,66,3158,9999593,2899297
2845,4417,121,10001409,2899708
2846,4371,3748,9999621,2900402
2847,5801,6037,10001030,2900571
2848,3079,6454,10000242,2900986
2849,7821,6268,10000972,2903250
2850,3898,7966,9997970,2903404
2851,4973,6721,10000054,2904910
2852,2089,1790,9998710,2905046
2853,998,6122,9998850,2906816
2854,3335,4191,9999876,2906944
2855,6858,4590,10000509,2908507
2856,4540,3715,10000672,2908562
2857,3505,6510,9999933,2910531
2858,3526,1446,9999206,2911019
2859,2712,4782,9999470,2911122
2860,3814,551,10000051,2911854
2861,7550,1171,9998424,2914384
2862,3514,1982,10000569,2915250
2863,58,6994,10000751,2915652
2864,902,3333,9997897,2918612
2865,2667,2992,9999389,2919672
2866,7013,4585,10002037,2919839
2867,4619,7544,10001010,2920081
2868,761,624,9998345,2921485
2869,5889,1797,9999414,2922911
2870,6312,5093,10000411,2924122
2871,5645,6675,10000924,2925387
2872,2877,4462,10000030,2925583
2873,2194,2611,9999880,2926078
2874,1807,2580,9999675,2926979
2875,2954,4959,10000275,2927336
2876,1657,6219,10000687,2929423
2877,4031,2273,10000312,2931664
2878,4729,4106,10000639,2933085
2879,7576,2507,9998955,2933230
2880,2196,4677,10000000,2934440
2881,1442,6494,10000726,2934716
2882,5402,5608,9999931,2934897
2883,5347,1007,10000678,2935284
2884,6968,1991,9996759,2935656
2885,4945,2111,10000685,2939197
2886,1960,4055,9999247,2939827
2887,7541,3072,9999651,2939993
2888,4861,3195,9999595,2940006
2889,6435,5488,9998171,2940563
2890,4895,1724,9999930,2941362
2891,6443,4040,9999731,2944143
2892,6204,1764,9998803,2945373
2893,5896,7595,9999334,2945917
2894,6634,99,10000654,2946003
2895,6385,6294,10000504,2946595
2896,6297,6405,10001506,2947587
2897,5628,7300,10000890,2948620
2898,2279,166,10001347,2950170
2899,1066,7785,10001270,2950619
2900,4788,2896,9999762,2951911
2901,2381,1576,10000552,2953481
2902,13,5623,10000019,2954124
2903,3510,1409,10001931,2954335
2904,5061,6967,10001239,2955122
2905,3200,791,10000758,2956056
2906,1175,7608,9999402,2958345
2907,7567,4116,9999974,2960110
2908,791,6532,9999388,2960149
2909,1446,4188,9999739,2962318
2910,6774,287,9998327,2965497
2911,5984,1765,9999079,2968126
2912,4710,1738,9998291,2968145
2913,4644,4305,9999165,2970356
2914,783,6311,9999645,2974606
2915,3827,7663,10002069,2976943
2916,4441,445,9997695,2981935
2917,2704,3436,9998998,2983108
2918,5846,1387,9998960,2986320
2919,7908,5431,9998994,2986940
2920,18,6770,9998707,2987570
2921,7978,6672,9999015,2988184
2922,1196,4438,9999985,2989412
2923,4745,3464,9999799,2991810
2924,2202,3219,10001180,2992862
2925,2469,3721,9998924,2993028
2926,4278,801,10000926,2993062
2927,5454,6825,10000746,2994462
2928,2709,7072,10000336,2995882
2929,5693,4774,9998533,2996319
2930,41,5692,10001699,2996463
2931,1204,6623,10001141,2997378
2932,6482,4582,10000488,2998492
2933,3650,1304,10001535,2999519
2934,641,4677,10001262,3000486
2935,7463,4148,10000384,3001122
2936,1937,7547,9999543,3001615
2937,599,3578,10000495,3002519
2938,7744,3087,10001382,3003246
2939,4430,45,9999606,3003515
2940,233,7625,9998651,3005360
2941,1681,3673,9999162,3005590
2942,5099,4405,10000012,3006542
2943,7240,4829,10000076,3007184
2944,6089,2171,9999403,3009245
2945,2259,2214,9999716,3010259
2946,3577,5130,9999923,3012189
2947,6129,1673,10000312,3014248
2948,7705,3264,9998709,3014837
2949,1485,3633,10001237,3016285
2950,7848,983,9999468,3016319
2951,1355,120,10001165,3017464
2952,3986,1456,9999625,3018607
2953,7988,5226,9999084,3021338
2954,7702,3082,10001414,3022887
2955,6934,3221,10000249,3023846
2956,3881,1337,9999490,3025010
2957,5406,1909,10000631,3027234
2958,7869,5247,10001119,3033118
2959,4083,3557,9999863,3033746
2960,1613,4717,10000726,3037667
2961,6091,3254,9999696,3039098
2962,405,4384,9999043,3039353
2963,2532,6837,10000783,3039938
2964,2838,7908,10000701,3040163
2965,1394,1628,10002110,3040829
2966,4307,2915,9998771,3040938
2967,393,5650,10001519,3041529
2968,3375,6999,10001789,3042363
2969,5952,1611,10000259,3043787
2970,2940,3535,10000908,3044104
2971,3414,5276,9999371,3044117
2972,4006,7229,9998618,3046912
2973,7869,6423,10000258,3047632
2974,1472,561,9998965,3048256
2975,1258,7037,9999481,3049010
2976,239,1451,9998696,3049182
2977,2219,4661,10000753,3050729
2978,6780,1976,9999454,3052002
2979,5534,6932,10001266,3052421
2980,6064,458,9998014,3055455
2981,4675,3736,9998898,3056025
2982,3432,5782,9999056,3056637
2983,7280,4863,9999504,3058006
2984,2430,5396,9998225,3058084
2985,1229,6932,9999210,3058336
2986,7745,2553,10000890,3059031
2987,5610,3792,9998708,3063895
2988,6539,7153,10000066,3065652
2989,4054,2098,9999142,3066832
2990,7460,1915,10001152,3068382
2991,4821,3663,10000775,3069600
2992,7237,1325,9998587,3070586
2993,333,5116,10000928,3071736
2994,2081,4185,10001149,3071849
2995,2027,6806,9998445,3072036
2996,3705,4178,9999262,3072535
2997,3382,2711,10000157,3073357
2998,3158,7787,10000981,3073864
2999,1696,6035,9999838,3074444
3000,1908,5169,9999800,3074838
3001,3974,5059,10001677,3075128
3002,7908,2323,10001175,3077249
3003,4359,1553,10000316,3079009
3004,1498,6030,10001181,3080415
3005,6329,728,10000322,3080830
3006,3644,2069,9999808,3084013
3007,47,6653,9999963,3084030
3008,6746,3622,10000756,3084762
3009,7112,2756,10001136,3085800
3010,6208,1774,9999805,3087574
3011,641,1349,9997595,3087853
3012,6035,6680,9999344,3088325
3013,7083,3401,10000084,3089866
3014,7855,347,10000805,3090231
3015,7549,5985,10001402,3090593
3016,2947,1772,10001307,3093380
3017,7153,5153,10000654,3094148
3018,7175,7138,9999563,3095544
3019,6573,7420,10001712,3097138
3020,5030,5646,9998971,3097227
3021,6033,2065,9999263,3097288
3022,7736,3043,10000016,3099024
3023,934,569,10000888,3101731
3024,6751,5308,9999618,3101775
3025,6867,982,10001328,3101919
3026,4882,6089,9998179,3102575
3027,4922,3277,10001247,3103805
3028,4880,5824,9999462,3105079
3029,1127,1474,9999958,3105649
3030,2091,6152,10000034,3106796
3031,136,1919,10000812,3107374
3032,4333,5609,10000592,3107797
3033,4073,4594,10000870,3108348
3034,44,2054,10001922,3109106
3035,5595,5059,9999770,3109801
3036,5987,6165,9998638,3112023
3037,5553,2528,9998166,3112684
3038,2017,1914,9998410,3113547
3039,2401,4163,9999606,3115740
3040,595,6237,10001905,3118460
3041,7192,5797,9999327,3118802
3042,1182,4238,10000300,3120912
3043,838,1711,9998523,3121783
3044,6426,1352,10000300,3123173
3045,1931,1689,10000057,3123293
3046,788,6417,9998761,3123482
3047,566,2589,10001020,3125896
3048,5302,2957,10000519,3127148
3049,6392,5582,9999011,3127479
3050,7124,3659,9998179,3128636
3051,7033,2227,9999314,3130268
3052,1042,1397,10000046,3131612
3053,7247,3182,9999514,3131680
3054,6292,4309,10000907,3132866
3055,7116,7487,9998967,3133094
3056,4113,4882,10000956,3133875
3057,2535,5285,10002390,3134122
3058,5057,1242,9999918,3139054
3059,2950,1400,9998275,3139306
3060,6198,7184,10000485,3141903
3061,6157,7428,10000419,3142577
3062,248,6371,10000522,3143356
3063,7931,4724,10000861,3143552
3064,6499,6061,9999482,3143623
3065,2211,2786,9998710,3144548
3066,6457,3333,10000628,3146223
3067,7868,1427,10000385,3146499
3068,4943,1872,10000064,3146731
3069,4477,2359,10001184,3148395
3070,2749,4119,10000970,3148911
3071,4438,7514,10000939,3149361
3072,3390,1731,9999405,3149866
3073,2140,6960,10000445,3150650
3074,6563,4357,9998469,3153862
3075,3109,498,9999085,3154617
3076,7398,7086,9999546,3156976
3077,4205,2271,10000428,3157095
3078,7873,6949,10000506,3158179
3079,2186,6146,10002729,3160080
3080,3129,393,9999074,3160171
3081,2138,1864,10000516,3162009
3082,5999,4551,10001194,3164288
3083,2063,7913,9998969,3165045
3084,5829,3558,9999454,3165500
3085,3201,6904,10001925,3165632
3086,5883,1200,9999398,3165823
3087,2629,5232,10000208,3167711
3088,4876,1762,10001155,3167719
3089,6815,7514,10000794,3168476
3090,2427,5249,10000677,3168691
3091,1134,2166,9999204,3169186
3092,7179,1127,9999599,3169926
3093,7027,7162,10000539,3172888
3094,929,7567,9999992,3173494
3095,6220,6619,9997759,3174804
3096,1575,1028,10000873,3174995
3097,7509,1962,10000194,3176048
3098,5232,6914,9999786,3176307
3099,422,5986,9999244,3178930
3100,326,2898,9999982,3178987
3101,1397,7758,10001528,3179568
3102,2940,5816,9999829,3180704
3103,4401,3394,9999508,3181170
3104,5628,6467,10002637,3182448
3105,7083,1953,9998887,3184767
3106,5644,2790,10000932,3186132
3107,2382,2359,10000921,3188248
3108,3223,729,10001091,3189847
3109,7690,2454,9999800,3192098
3110,788,6699,9999355,3193073
3111,7643,6556,10000703,3194048
3112,7234,6776,9999816,3194463
3113,2478,5301,10000791,3195216
3114,1579,3982,9999346,3195407
3115,3483,418,10000525,3195791
3116,7687,6979,10000165,3195909
3117,5424,1514,10000589,3196046
3118,5577,3451,9998447,3196456
3119,3214,1681,9999745,3196904
3120,1854,1484,10001042,3197113
3121,1338,4554,9997912,3198288
3122,5031,1807,10000591,3198371
3123,3382,3996,9999881,3198591
3124,5521,4347,9998042,3199396
3125,3017,4813,10000194,3200312
3126,5361,7391,9999223,3200484
3127,4751,7857,10000360,3200514
3128,3494,1900,10000790,3202098
3129,6675,6454,9999427,3202822
3130,3262,6675,10001579,3203791
3131,5775,7171,9999635,3205796
3132,6492,3139,10001489,3205967
3133,548,7933,9998326,3208404
3134,1632,5276,10000000,3210965
3135,3249,4257,10002002,3214463
3136,4126,2168,9999438,3214499
3137,2217,2271,10000445,3216317
3138,995,1438,10000539,3216330
3139,3940,6903,10000382,3217947
3140,3103,947,10000051,3220852
3141,4422,5935,9997187,3222033
3142,5196,6482,10000417,3222127
3143,5632,5369,10000355,3223413
3144,3432,1094,10000328,3224802
3145,6117,7208,10001552,3225467
3146,592,1699,9999874,3227991
3147,3445,4085,9999378,3229563
3148,1975,1007,10001093,3229993
3149,1228,7075,10000210,3234619
3150,2140,851,9999140,3235260
3151,2854,6948,10000879,3237519
3152,3324,7757,9999630,3238628
3153,6776,6759,9999469,3238882
3154,1417,1095,10000822,3238905
3155,1418,1591,10000755,3239535
3156,6539,7347,10000894,3240617
3157,6721,5837,9999610,3242806
3158,1016,7643,10002334,3243452
3159,2326,5469,10000272,3243454
3160,4,3316,10000460,3243552
3161,1102,4665,10000285,3244328
3162,7009,3655,10000667,3246742
3163,5895,3211,9998663,3246900
3164,1366,5471,9999287,3246974
3165,4319,1018,9998594,3248476
3166,7554,756,9999821,3248689
3167,353,5831,9999338,3249141
3168,4576,1463,9997454,3249818
3169,6217,7317,9998810,3254097
3170,2863,7684,9999542,3254955
3171,6493,815,9999679,3255067
3172,3158,680,9998241,3255224
3173,1403,4922,10000573,3255669
3174,3655,7352,10000363,3256991
3175,5431,4567,10002637,3257560
3176,6985,2899,10001191,3258771
3177,1865,1132,9999994,3258937
3178,202,4132,10000213,3261352
3179,3976,7727,9999265,3261573
3180,3148,891,10000414,3263916
3181,7088,4004,10000402,3264023
3182,1898,355,9998623,3264059
3183,6521,1200,9998059,3265628
3184,5485,5482,9999309,3266052
3185,4497,2887,9998171,3266172
3186,1015,6170,9998201,3266278
3187,8003,3232,10000892,3266516
3188,7846,245,9999693,3268505
3189,4499,1338,10000000,3268855
3190,5397,3936,9998200,3269017
3191,7229,2944,10000862,3269271
3192,2256,4937,9998052,3270139
3193,556,332,10000302,3271086
3194,1873,3786,10000778,3271629
3195,2707,6823,9999090,3275063
3196,2360,1600,9998731,3276163
3197,3030,5031,9999467,3278043
3198,3663,1309,9999286,3279755
3199,3963,4177,9999382,3279943
3200,6662,3808,9999989,3280929
3201,4998,6632,10000713,3281352
3202,2790,3853,9998803,3281717
3203,3507,421,10001328,3282730
3204,5229,487,9999385,3283797
3205,7263,6215,9999615,3285023
3206,2579,6300,10000044,3286466
3207,697,3697,9999188,3286495
3208,1060,1290,10001668,3288030
3209,1623,1,9999827,3288140
3210,3385,5752,10000514,3288952
3211,6179,1573,9999098,3289201
3212,3750,5831,9999796,3289742
3213,5095,4290,9999139,3290182
3214,4201,3103,9999719,3291355
3215,6765,2299,10001096,3292141
3216,7050,2208,9999576,3293977
3217,5747,2765,10001484,3296064
3218,5529,5521,9998472,3297120
3219,3309,7600,9999730,3297513
3220,4374,4553,10001277,3297959
3221,3023,5598,9999390,3298287
3222,1299,6310,9998680,3298927
3223,3399,1528,9998948,3300169
3224,5726,3614,9999792,3301058
3225,416,1479,10001600,3301280
3226,7560,5454,9998961,3302481
3227,2125,3172,10000622,3303648
3228,3495,7923,9998999,3304083
3229,7234,919,9999360,3304755
3230,2133,4877,10001086,3307375
3231,2557,6269,10002801,3307823
3232,1153,43,10000710,3307929
3233,3181,2998,10001814,3308067
3234,2250,4345,10000030,3308071
3235,1212,762,10000083,3308460
3236,313,7892,10000400,3309906
3237,2285,3717,9999500,3310517
3238,1585,7455,10001503,3311218
3239,3682,7549,10000505,3312464
3240,1094,6751,10000452,3314436
3241,3138,7855,10001409,3314461
3242,3021,925,10000217,3316769
3243,5278,957,10000373,3317933
3244,7295,861,9999681,3319372
3245,5028,7023,10001624,3319653
3246,6933,4131,9999146,3320262
3247,1924,5053,9999981,3321027
3248,4773,208,9998455,3322441
3249,5435,1461,9999904,3325238
3250,2590,1876,10000525,3326599
3251,1816,6503,9998762,3328212
3252,1948,6551,9999201,3328672
3253,4654,4758,10002328,3330013
3254,2477,1979,9998157,3330535
3255,2961,1281,10000679,3331088
3256,4374,7153,10000675,3331793
3257,6937,7145,9999687,3331904
3258,2424,2605,10001855,3333349
3259,1991,5527,9998926,3334831
3260,2170,36,9998534,3334914
3261,5036,5208,9998097,3338757
3262,7395,6318,9998975,3339454
3263,7174,7590,10000189,3342635
3264,7300,6134,10000242,3343097
3265,4020,81,10000026,3343099
3266,3063,778,10001436,3344430
3267,2237,7307,9999708,3344985
3268,7418,5128,10001577,3346387
3269,4043,5357,10000105,3346543
3270,4235,2739,9999630,3346869
3271,4460,3176,9999157,3347526
3272,7551,7046,9999076,3348284
3273,5130,423,10000195,3350372
3274,5733,7843,10000483,3352744
3275,2533,3000,9998608,3353271
3276,3466,2185,9997885,3354446
3277,2803,3894,10000818,3356457
3278,4457,1431,10000218,3357211
3279,6989,3391,10000030,3358830
3280,1928,3180,10000266,3359796
3281,3431,559,9999965,3362139
3282,5979,3990,9999767,3363986
3283,4688,5286,10001189,3364696
3284,7252,7648,9999964,3365273
3285,932,6188,10000418,3365369
3286,3268,2524,9998939,3367091
3287,7697,2156,10000831,3367684
3288,584,6241,10001368,3368183
3289,6633,5334,9999985,3370469
3290,7519,1406,10001066,3372219
3291,2354,875,9999714,3374380
3292,3522,7153,9999559,3375842
3293,297,147,10000153,3376219
3294,5498,5061,9999909,3376998
3295,4315,3009,10000789,3377332
3296,1495,1449,10000784,3377637
3297,7502,5009,10000600,3378087
3298,2071,2156,10001868,3378755
3299,5184,2330,9998916,3379538
3300,7495,5199,10001478,3380809
3301,6086,2869,9999250,3381556
3302,5119,2613,9998753,3381909
3303,7902,3680,10001671,3381955
3304,4131,299,10000580,3382707
3305,5350,5802,9998662,3383372
3306,2991,2373,9999783,3385004
3307,1299,4845,9998394,3385270
3308,1291,979,9997916,3386770
3309,4587,1518,9997987,3390587
3310,2840,5821,10000086,3391592
3311,7203,3861,10000284,3392094
3312,2378,7355,9999818,3392896
3313,7522,6699,10000113,3393273
3314,4658,5808,10000779,3393885
3315,4912,6591,9999122,3394848
3316,2939,1337,9999755,3395251
3317,2004,2563,10000678,3396847
3318,363,7779,10001130,3399163
3319,3079,2629,9999145,3399374
3320,5400,5195,9999533,3399857
3321,2997,6334,9999222,3400634
3322,1213,5637,9999614,3401356
3323,3665,5952,10000744,3404418
3324,6276,180,10001344,3405216
3325,7033,6286,10000462,3405813
3326,976,1218,10000079,3406240
3327,103,7809,10001113,3406300
3328,6428,4321,10000241,3406472
3329,3840,4973,10001326,3406863
3330,1274,2388,10000312,3408917
3331,3180,3061,9999829,3409194
3332,7362,2393,10001252,3409677
3333,7600,4902,10002324,3410281
3334,7461,4194,9997865,3411452
3335,1111,2963,10000078,3411932
3336,1747,6290,10000503,3413751
3337,6279,7437,10000371,3414270
3338,6279,260,10000655,3416110
3339,4401,5624,9998684,3417509
3340,912,5826,10000552,3419431
3341,7588,1801,10000701,3421222
3342,5380,746,9999292,3426247
3343,6529,3333,9999501,3426832
3344,4186,1667,10000842,3427469
3345,3003,2161,10001235,3428186
3346,6344,4101,10001774,3429454
3347,4897,2733,9999928,3433426
3348,350,858,10000156,3436469
3349,7084,1685,10002035,3436900
3350,1534,6382,10000811,3438470
3351,89,6260,10000181,3438531
3352,1946,465,9998580,3438667
3353,80,6899,9999367,3440050
3354,4856,4097,10002222,3441423
3355,1451,1543,9999897,3442028
3356,6236,7320,10001791,3446630
3357,5072,6849,10000379,3447083
3358,2203,2332,10000490,3448098
3359,5020,428,10000672,3449116
3360,2906,6266,9999503,3451104
3361,3701,1454,9998317,3451846
3362,4590,461,10000172,3452297
3363,656,151,9999680,3453081
3364,2843,7535,10000743,3454399
3365,2860,7097,10000087,3454927
3366,558,1290,10001170,3455534
3367,966,203,9998834,3455541
3368,7773,3308,10000454,3456087
3369,5535,1202,9999479,3456390
3370,2661,5565,9998831,3456505
3371,4090,2649,10001166,3457633
3372,5060,7530,10000431,3458398
3373,2608,7282,9999795,3458974
3374,4361,6362,9999386,3461886
3375,4413,4353,10000165,3462011
3376,7156,3604,10001031,3462366
3377,6843,2114,9999817,3462465
3378,1335,2951,10000987,3462590
3379,1887,5189,10001196,3462608
3380,1117,3465,9999682,3462711
3381,5391,6914,10000321,3463891
3382,5057,6526,10001028,3464483
3383,4525,7162,9999621,3466972
3384,4431,6290,9999081,3467250
3385,897,3802,10000763,3469190
3386,1561,2757,9999678,3469990
3387,2218,3406,10001362,3471059
3388,4483,164,10000091,3472247
3389,1912,1348,10001704,3472938
3390,7865,4347,10000625,3473125
3391,3051,5189,9999586,3473462
3392,2058,5151,9999288,3474012
3393,4000,4888,10001004,3476878
3394,5045,2924,10000607,3477273
3395,6994,3944,9999926,3477394
3396,3174,5730,9999503,3477492
3397,7783,5668,9999724,3477633
3398,7830,6268,9998371,3481341
3399,5654,510,10000905,3481929
3400,3185,53,9999018,3484633
3401,7114,7440,10001399,3486281
3402,1475,5663,10000849,3487083
3403,6063,1030,9998540,3487447
3404,7316,4245,9998775,3487709
3405,2911,798,9999575,3488456
3406,5154,6552,10000193,3488691
3407,6720,1625,10000010,3491258
3408,3615,5776,9999197,3491364
3409,6735,7432,10000573,3491679
3410,5984,7566,9998757,3491827
3411,3743,4809,10001066,3492155
3412,7577,4829,9999122,3492245
3413,7781,2188,9998915,3492756
3414,6382,3171,9999581,3493285
3415,4962,7568,10001298,3493634
3416,6663,5041,9999021,3494684
3417,4599,6710,10000727,3495549
3418,696,3553,10000081,3498649
3419,5928,462,9999705,3499574
3420,887,1760,9999946,3499710
3421,1670,4592,9999505,3500419
3422,2934,2653,10001589,3503575
3423,2892,4379,9998886,3505142
3424,3929,1365,10000410,3506362
3425,1712,600,10001247,3506977
3426,3657,5583,9999252,3507201
3427,431,7060,9999860,3509900
3428,1464,7864,10002642,3509934
3429,255,2859,9999127,3512116
3430,6503,94,10001356,3512155
3431,5110,4140,9999474,3512809
3432,2795,40,10001433,3513516
3433,6898,4085,9997831,3514059
3434,7717,6437,10000753,3515047
3435,7422,5987,10001107,3515596
3436,4090,7075,10000078,3515972
3437,1535,4964,10000651,3517128
3438,4039,7952,9999708,3517627
3439,1952,1364,9999751,3518160
3440,4132,6625,9999767,3518658
3441,1690,6472,10000755,3519481
3442,7203,6950,9998835,3522266
3443,5545,2459,10000071,3528439
3444,3288,2363,9999513,3530561
3445,1026,2736,9999091,3531402
3446,1060,6987,10000916,3535982
3447,3222,2708,9998274,3537176
3448,4694,996,10001334,3537688
3449,767,891,10000899,3537808
